#labels: xit_hadZ_lower[1] xit_hadZ_center[2] xit_hadZ_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 18000000
#overflow:lower center upper 2.36273369238E+01 2.44599280241E+01 1.08109630147E+03 2.57655632190E+02 4.09226473045E+03 1.62028807392E+02 
0.00000000000E+00 2.50000000000E-01 5.00000000000E-01 3.63955010035E+02 3.49100242000E+00 4.60517307965E+02 3.94369952015E+00 5.26122954640E+02 4.30099046914E+00 
5.00000000000E-01 7.50000000000E-01 1.00000000000E+00 2.10607216745E+03 1.40754147592E+01 2.96586522048E+03 1.63274652089E+01 3.61578874070E+03 1.83617817484E+01 
1.00000000000E+00 1.25000000000E+00 1.50000000000E+00 1.06368333690E+04 5.14435445695E+01 1.24889848378E+04 4.88611271643E+01 1.42738242950E+04 5.03646151132E+01 
1.50000000000E+00 1.75000000000E+00 2.00000000000E+00 5.91744211205E+04 1.43172536261E+02 5.12426587013E+04 1.21161210562E+02 4.85672431132E+04 1.09408303655E+02 
2.00000000000E+00 2.25000000000E+00 2.50000000000E+00 1.53551608673E+05 2.72258303006E+02 1.41503261002E+05 2.95303325535E+02 1.28261527640E+05 2.71928845277E+02 
2.50000000000E+00 2.75000000000E+00 3.00000000000E+00 1.56602022507E+05 2.15538864253E+02 2.32512229533E+05 3.01352300163E+02 2.53838210163E+05 3.76576836519E+02 
3.00000000000E+00 3.25000000000E+00 3.50000000000E+00 4.86293624375E+04 1.80381872657E+02 1.12692923487E+05 4.65136429562E+02 2.91122859227E+05 4.31263705313E+02 
3.50000000000E+00 3.75000000000E+00 4.00000000000E+00 6.13403554612E+03 1.50921612967E+02 2.22092745928E+04 4.74059344501E+02 1.51041585917E+05 3.31436569800E+02 
4.00000000000E+00 4.25000000000E+00 4.50000000000E+00 -2.80271617898E+03 1.17865596533E+02 2.47796136085E+04 4.46371943291E+02 6.79452851100E+04 3.01279133988E+02 
4.50000000000E+00 4.75000000000E+00 5.00000000000E+00 7.50879842280E+02 8.58634313319E+01 1.88621650500E+04 4.83550311412E+02 2.86298138820E+04 2.87346615696E+02 
#nx: 3
