#labels: xit_hadZ_lower[1] xit_hadZ_center[2] xit_hadZ_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 480000
#overflow:lower center upper 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
0.00000000000E+00 2.50000000000E-01 5.00000000000E-01 9.98241008584E+02 2.37728318619E+01 8.25518710983E+02 1.96399703704E+01 6.98805053820E+02 1.66219552696E+01 
5.00000000000E-01 7.50000000000E-01 1.00000000000E+00 9.30100580918E+03 1.04914800090E+02 7.95889223130E+03 8.91266985356E+01 6.96856292313E+03 7.76761419291E+01 
1.00000000000E+00 1.25000000000E+00 1.50000000000E+00 3.90821808879E+04 2.58103006734E+02 3.25410892322E+04 2.09164693844E+02 2.84333718857E+04 1.81284451880E+02 
1.50000000000E+00 1.75000000000E+00 2.00000000000E+00 8.01789729201E+04 3.81737100790E+02 7.12403298589E+04 3.37581939491E+02 6.60740519700E+04 3.11105051877E+02 
2.00000000000E+00 2.25000000000E+00 2.50000000000E+00 8.08077360897E+04 3.79626034426E+02 9.52135541235E+04 4.79111189744E+02 9.62971800848E+04 4.82502247235E+02 
2.50000000000E+00 2.75000000000E+00 3.00000000000E+00 2.34068491997E+04 2.58982080884E+02 6.97014944555E+04 4.82906316153E+02 9.67405725459E+04 6.89856014719E+02 
3.00000000000E+00 3.25000000000E+00 3.50000000000E+00 -4.89019129756E+03 1.91153667733E+02 5.36394430754E+03 3.92814580178E+02 5.27354517800E+04 5.39120133406E+02 
3.50000000000E+00 3.75000000000E+00 4.00000000000E+00 1.35717327472E+03 7.79194920916E+01 1.29876002406E+03 2.02023036536E+02 1.65488295833E+04 3.40717854068E+02 
4.00000000000E+00 4.25000000000E+00 4.50000000000E+00 2.55366138101E+03 1.56819260319E+02 9.81598050954E+03 3.30907123350E+02 7.12376391441E+03 2.10853607712E+02 
4.50000000000E+00 4.75000000000E+00 5.00000000000E+00 4.74943133435E+02 8.20989411293E+01 2.36161419051E+03 2.24502057964E+02 1.14350063773E+03 1.01063676333E+02 
#nx: 3
