#labels: pt_had_lower[1] pt_had_center[2] pt_had_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 36000000
#overflow:lower center upper 2.69064339834E+02 9.39479742749E+00 4.63048938787E+02 8.38263670645E+00 6.27279888620E+02 7.64660321848E+00 
1.00000000000E+00 1.50000000000E+00 2.00000000000E+00 0.00000000000E+00 0.00000000000E+00 -2.13913895037E+04 8.96259825366E+02 1.42230615314E+05 8.06574339435E+02 
2.00000000000E+00 2.50000000000E+00 3.00000000000E+00 3.19423794228E+04 4.23184739290E+02 8.66326099933E+04 4.45259470190E+02 1.00514262611E+05 6.07723901148E+02 
3.00000000000E+00 3.50000000000E+00 4.00000000000E+00 5.17860726773E+04 2.89552981098E+02 5.07558987892E+04 3.96276852437E+02 4.77580061015E+04 4.19822081334E+02 
4.00000000000E+00 4.50000000000E+00 5.00000000000E+00 3.21872047656E+04 2.72337923407E+02 2.59853102503E+04 3.14144559224E+02 2.30021438037E+04 3.11841005413E+02 
5.00000000000E+00 5.50000000000E+00 6.00000000000E+00 1.74073528101E+04 2.50577933382E+02 1.45338823951E+04 2.42367676140E+02 1.11340275757E+04 2.51700389589E+02 
6.00000000000E+00 6.50000000000E+00 7.00000000000E+00 9.97910094782E+03 2.09539484084E+02 8.28245860728E+03 1.90859122347E+02 6.43357746543E+03 1.91432063207E+02 
7.00000000000E+00 7.50000000000E+00 8.00000000000E+00 4.91303913376E+03 1.81730086959E+02 4.22802173070E+03 1.58359784110E+02 3.32288685732E+03 1.53549455394E+02 
8.00000000000E+00 8.50000000000E+00 9.00000000000E+00 2.49317160417E+03 1.61674951078E+02 2.35197082153E+03 1.37197143534E+02 1.96932613758E+03 1.30465781687E+02 
9.00000000000E+00 9.50000000000E+00 1.00000000000E+01 1.08170495292E+03 1.28795057340E+02 1.16458350038E+03 1.11066399577E+02 1.06325916893E+03 1.04949691465E+02 
1.00000000000E+01 1.10000000000E+01 1.20000000000E+01 7.14862647920E+02 4.97815700972E+01 5.83510744830E+02 4.58317088881E+01 6.28919990490E+02 4.27787717182E+01 
1.20000000000E+01 1.30000000000E+01 1.40000000000E+01 7.13180987580E+01 3.65164776667E+01 1.17958266727E+02 3.30579567282E+01 2.30593230092E+02 3.04670218059E+01 
1.40000000000E+01 1.60000000000E+01 1.80000000000E+01 -3.51465200320E+01 1.32227868945E+01 4.89432858280E+01 1.22422902376E+01 1.47512316650E+02 1.15278673081E+01 
1.80000000000E+01 2.10000000000E+01 2.40000000000E+01 -4.09112990535E+01 5.37560120934E+00 2.14112595344E+01 4.81986745023E+00 7.99663198567E+01 4.40617008951E+00 
2.40000000000E+01 2.70000000000E+01 3.00000000000E+01 -1.60822411930E+00 2.83909687427E+00 2.80480798792E+01 2.53364648300E+00 5.41388365206E+01 2.30478161175E+00 
#nx: 3
