#labels: xit_hadZ_lower[1] xit_hadZ_center[2] xit_hadZ_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 480000
#overflow:lower center upper 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 0.00000000000E+00 
0.00000000000E+00 2.50000000000E-01 5.00000000000E-01 9.97977258400E+02 2.39195420629E+01 8.25312985240E+02 1.97611435483E+01 6.98640266610E+02 1.67244232595E+01 
5.00000000000E-01 7.50000000000E-01 1.00000000000E+00 9.29922620960E+03 1.04920402082E+02 7.95715842880E+03 8.91327645073E+01 6.96690331735E+03 7.76823970373E+01 
1.00000000000E+00 1.25000000000E+00 1.50000000000E+00 3.90837584785E+04 2.58106532442E+02 3.25427219840E+04 2.09169013146E+02 2.84345892905E+04 1.81287408729E+02 
1.50000000000E+00 1.75000000000E+00 2.00000000000E+00 8.01801136805E+04 3.81762413626E+02 7.12414796940E+04 3.37600184960E+02 6.60747600080E+04 3.11117736618E+02 
2.00000000000E+00 2.25000000000E+00 2.50000000000E+00 8.08052598735E+04 3.79630341380E+02 9.52122340040E+04 4.79113125628E+02 9.62975878125E+04 4.82503458168E+02 
2.50000000000E+00 2.75000000000E+00 3.00000000000E+00 2.34057729595E+04 2.58989353350E+02 6.97008315555E+04 4.82908504704E+02 9.67406002585E+04 6.89976752916E+02 
3.00000000000E+00 3.25000000000E+00 3.50000000000E+00 -4.88665775015E+03 1.91231144001E+02 5.36407307940E+03 3.92815988990E+02 5.27381964375E+04 5.39125264249E+02 
3.50000000000E+00 3.75000000000E+00 4.00000000000E+00 1.37689901500E+03 7.93846553785E+01 1.29902607320E+03 2.02036405058E+02 1.65548676030E+04 3.40875861422E+02 
4.00000000000E+00 4.25000000000E+00 4.50000000000E+00 2.57891499770E+03 1.63523437656E+02 9.81598372970E+03 3.30910068380E+02 7.11995984270E+03 2.11163832087E+02 
4.50000000000E+00 4.75000000000E+00 5.00000000000E+00 4.75047179255E+02 8.20991162216E+01 2.36615411350E+03 2.24686820010E+02 1.14170095975E+03 1.01178244058E+02 
#nx: 3
