#labels: xit_hadZ_lower[1] xit_hadZ_center[2] xit_hadZ_upper[3] tot_scale01[4] tot_scale01_Err[5] tot_scale02[6] tot_scale02_Err[7] tot_scale03[8] tot_scale03_Err[9]
#neval: 36000000
#overflow:lower center upper 6.51216561363E+01 2.63709232069E+01 4.21352851615E+02 2.79465427856E+02 2.58695821235E+03 1.80595616236E+02 
0.00000000000E+00 2.50000000000E-01 5.00000000000E-01 5.77430735613E+02 2.62561049341E+01 6.83274013663E+02 2.23221782449E+01 7.51511108950E+02 1.94286577772E+01 
5.00000000000E-01 7.50000000000E-01 1.00000000000E+00 -9.03737699480E+02 1.07685575550E+02 3.79131263430E+02 9.24690209291E+01 1.35438075375E+03 8.17038077490E+01 
1.00000000000E+00 1.25000000000E+00 1.50000000000E+00 -5.56591687550E+03 3.10603152083E+02 -7.78601321700E+02 2.56625073082E+02 2.50726636230E+03 2.30399085190E+02 
1.50000000000E+00 1.75000000000E+00 2.00000000000E+00 2.09189726562E+04 5.61679262626E+02 1.79992513845E+04 5.17949818551E+02 1.72140154960E+04 4.81764076883E+02 
2.00000000000E+00 2.25000000000E+00 2.50000000000E+00 1.14331405586E+05 7.27222311789E+02 9.08641106235E+04 9.14438252035E+02 7.93040989848E+04 9.17679579233E+02 
2.50000000000E+00 2.75000000000E+00 3.00000000000E+00 1.43498754013E+05 6.88820506257E+02 1.84627849410E+05 1.00342676003E+03 1.86660257947E+05 1.29775048160E+03 
3.00000000000E+00 3.25000000000E+00 3.50000000000E+00 4.25458332127E+04 5.05694425294E+02 8.35038070872E+04 1.07412391213E+03 2.21485538813E+05 1.32251940825E+03 
3.50000000000E+00 3.75000000000E+00 4.00000000000E+00 -2.64807767075E+03 3.52410935417E+02 -2.59024397329E+04 1.12990679343E+03 1.06166749567E+05 1.11518309848E+03 
4.00000000000E+00 4.25000000000E+00 4.50000000000E+00 -6.87873036628E+03 2.72514367821E+02 -1.30038621623E+04 1.14477156893E+03 4.15153345943E+04 8.00082777299E+02 
4.50000000000E+00 4.75000000000E+00 5.00000000000E+00 4.65320951268E+02 1.35508100104E+02 1.05884991802E+04 8.91553636611E+02 2.02051130838E+04 4.71876919820E+02 
#nx: 3
